_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_user_info_face,_content_data_user_info_face_frame,_content_data_user_info_guard_level,_content_data_user_info_is_main_vip,_content_data_user_info_is_svip,_content_data_user_info_is_vip,_content_data_user_info_level_color,_content_data_user_info_manager,_content_data_user_info_name_color,_content_data_user_info_title,_content_data_user_info_uname,_content_data_user_info_user_level,_content_data_uid,_content_data_ts,_content_data_trans_mark,_content_data_token,_content_data_time,_content_data_start_time,_content_data_rate,_content_data_price,_content_data_message_trans,_content_data_message_font_color,_content_data_message,_content_data_medal_info_anchor_roomid,_content_data_medal_info_anchor_uname,_content_data_medal_info_guard_level,_content_data_medal_info_icon_id,_content_data_medal_info_is_lighted,_content_data_medal_info_medal_color,_content_data_medal_info_medal_color_border,_content_data_medal_info_medal_color_end,_content_data_medal_info_medal_color_start,_content_data_medal_info_medal_level,_content_data_medal_info_medal_name,_content_data_medal_info_special,_content_data_medal_info_target_id,_content_data_is_send_audit,_content_data_is_ranked,_content_data_id,_content_data_gift_gift_id,_content_data_gift_gift_name,_content_data_gift_num,_content_data_end_time,_content_data_dmscore,_content_data_color_point,_content_data_background_price_color,_content_data_background_image,_content_data_background_icon,_content_data_background_color_start,_content_data_background_color_end,_content_data_background_color,_content_data_background_bottom_color,_content_roomid,_msg_type,
2989.38,20:24:32,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/80f98d68c509059c4159db142f3a43ee7ae8dcfc.jpg,,0,1,0,0,#61c05a,0,#666666,title-172-1,海子的诗篇,16,29180184,1640867071,0,D3FA4080,60,1640867071,1000,30,,#A3F6FF,永远支持和喜欢你！！！！主播太帅了！,11365,LexBurner,0,0,1,#1a544b,1725515,5414290,1725515,21,蕾丝,,777536,1,0,2908089,12000,醒目留言,1,1640867131,72,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
3114.33,20:26:37,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/4c15947a8a6e515f76374781485a5f19b0fc411a.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#61c05a,0,#00D1F1,0,翟港港子n,16,17420975,1640867197,0,BAD69AAA,120,1640867197,1000,50,,#A3F6FF,呜呜那我之前给你做live2d你让我发房管 然后你肯定没看就忘了！,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908139,12000,醒目留言,1,1640867317,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3166.5,20:27:29,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/addada7748444cf66a99d2b0f1b6ef6dc819eb1f.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#61c05a,0,#00D1F1,0,那个AC,20,269496225,1640867248,0,C6AF4F1C,120,1640867248,1000,50,,#A3F6FF,哥，你太适合长发了,11365,LexBurner,3,0,1,#6154c,6809855,6850801,398668,25,蕾丝,,777536,1,0,2908157,12000,醒目留言,1,1640867368,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3541.19,20:33:44,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/66e0055c23ccd76d713988999b92452a2442f69b.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#5896de,0,#00D1F1,0,雪雪子是天蓝色,21,12048585,1640867623,0,6454AC54,120,1640867623,1000,50,,#A3F6FF,刚买了仔姜凤梨，室友尝了全部痛苦面具•﹏•,11365,LexBurner,3,0,1,#6154c,6809855,6850801,398668,25,蕾丝,,777536,1,0,2908277,12000,醒目留言,1,1640867743,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3545.59,20:33:48,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/acea63168076fc95f12472d33c77b4bd54d2ccc6.jpg,http://i0.hdslb.com/bfs/live/9b3cfee134611c61b71e38776c58ad67b253c40a.png,2,1,0,0,#61c05a,0,#E17AFF,0,万物皆可泥,19,229619,1640867627,0,D8184311,7200,1640867627,1000,2000,,#FFE163,你好可爱,11365,LexBurner,2,0,1,#6154c,16771156,6850801,398668,27,蕾丝,,777536,1,1,2908299,12000,醒目留言,1,1640874827,128,0.7,#C86A7A,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,https://i0.hdslb.com/bfs/live/0d9cbbdbad7d3371266cd5b568065415415316ae.png,#600012,#8B0F3D,#FFD8D8,#AB1A32,11365,other,
3545.59,20:33:48,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/7355950e6a04a361b701cf4c1041d90c5146cdd1.jpg,http://i0.hdslb.com/bfs/live/ceb8e7fc5e207b8e6219c9917e3ef1b22f3df61a.png,1,1,0,0,#ff86b2,0,#FF7C28,title-520-1,南瓜54,42,2703098,1640867627,0,A4B045B4,120,1640867627,1000,50,,#A3F6FF,召唤神龙！！！,11365,LexBurner,1,0,1,#2d0855,16771156,10329087,2951253,31,蕾丝,,777536,1,0,2908272,12000,醒目留言,1,1640867747,136,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3552.05,20:33:54,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/feb81127b6d34e6d5c4ce6dfd2d1e97cb9b116d3.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#61c05a,0,#00D1F1,0,艾没熄,13,32451617,1640867634,0,78B0D061,60,1640867634,1000,30,,#A3F6FF,好怪啊，再看一眼,11365,LexBurner,3,0,1,#6154c,6809855,6850801,398668,26,蕾丝,,777536,1,0,2908302,12000,醒目留言,1,1640867694,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
3677.08,20:35:59,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/f07378759712b5d2396ac8c42679caa327e6afba.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#969696,0,#00D1F1,0,边缘火山,10,351917457,1640867759,0,D18754B6,120,1640867759,1000,50,,#A3F6FF,明天考计量经济学，还在第一排考试，完蛋了，主播能不能祝我考过啊,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908349,12000,醒目留言,1,1640867879,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3677.08,20:35:59,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/90783cc4e70975b142adc0225628f29f2f124ad3.jpg,,0,1,0,0,#969696,0,#666666,0,唐糖是咸的,1,9991290,1640867759,0,5220F477,120,1640867759,1000,50,,#A3F6FF,给主播安利迷雾侦探，是手游很好玩,21852,老番茄,0,0,1,#5c968e,6067854,6067854,6067854,3,茄子,,546195,1,0,2908346,12000,醒目留言,1,1640867879,16,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3721.92,20:36:44,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/505cbbf41f93d258a6d7d0212da45111d2b6f99d.jpg,,0,0,0,0,#61c05a,0,#666666,0,零零不是零w,14,27553487,1640867803,0,79A6AD23,120,1640867803,1000,50,,#A3F6FF,你现在戴的眼镜框是不是有两猫耳啊｜д•´)!!,11365,LexBurner,0,0,0,#6154c,12632256,12632256,12632256,25,蕾丝,,777536,1,0,2908362,12000,醒目留言,1,1640867923,72,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3778.33,20:37:41,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/7355950e6a04a361b701cf4c1041d90c5146cdd1.jpg,http://i0.hdslb.com/bfs/live/ceb8e7fc5e207b8e6219c9917e3ef1b22f3df61a.png,1,1,0,0,#ff86b2,0,#FF7C28,title-520-1,南瓜54,42,2703098,1640867860,0,12DC8F61,120,1640867860,1000,50,,#A3F6FF,神龙我没召唤出来 血压上来了,11365,LexBurner,1,0,1,#2d0855,16771156,10329087,2951253,31,蕾丝,,777536,1,0,2908374,12000,醒目留言,1,1640867980,136,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
3823.93,20:38:26,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/cde9808aac3b1e50a741f40fd4e9df82473d5758.jpg,,0,0,0,0,#61c05a,0,#666666,0,和小花猫玩水,12,30081582,1640867906,0,B3FF22A5,60,1640867906,1000,30,,#A3F6FF,点一首东京秋日相会～顺便夸夸 老蕾今天真的太帅啦,734,花少北丶,0,0,1,#1a544b,1725515,5414290,1725515,23,少北,,2206456,1,0,2908392,12000,醒目留言,1,1640867966,64,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
3969.76,20:40:52,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/39a47621e8ad2401d1b79e2c6e32c96a2513c03b.jpg,,0,0,0,0,#61c05a,0,#666666,0,啊晃晃晃晃,16,334922218,1640868051,0,28EF0FDA,60,1640868051,1000,30,,#A3F6FF,点一首《A Thousand Years》，今天小晃也超级爱你！！！！！！！！,11365,LexBurner,0,0,1,#be6686,12478086,12478086,12478086,16,蕾丝,,777536,1,0,2908431,12000,醒目留言,1,1640868111,72,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
4030.78,20:41:53,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/67e9e3f5c586819d3c6cb3bb1a82b7e37701c7da.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#61c05a,0,#00D1F1,title-140-1,pumpkin本人的账号,20,82649557,1640868113,0,AD5198EE,300,1640868113,1000,100,,#72110E,太漂亮了，不许剪头发了（不是,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908454,12000,醒目留言,1,1640868413,120,0.7,#ECCF75,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#EAB400,#EEBE5C,#FFF1C5,#E2B52B,11365,other,
4055.24,20:42:18,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/7355950e6a04a361b701cf4c1041d90c5146cdd1.jpg,http://i0.hdslb.com/bfs/live/ceb8e7fc5e207b8e6219c9917e3ef1b22f3df61a.png,1,1,0,0,#ff86b2,0,#FF7C28,title-520-1,南瓜54,42,2703098,1640868137,0,4E707042,120,1640868137,1000,50,,#A3F6FF,好像就是卡了,11365,LexBurner,1,0,1,#2d0855,16771156,10329087,2951253,31,蕾丝,,777536,1,0,2908462,12000,醒目留言,1,1640868257,136,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
4067.77,20:42:30,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/aa93761ae48e84042dcd2b34876e403da18ce890.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#5896de,0,#00D1F1,0,Kanawo-,21,28455216,1640868149,0,553526C,300,1640868149,1000,100,,#72110E,I love you baby~,11365,LexBurner,3,0,1,#6154c,6809855,6850801,398668,26,蕾丝,,777536,1,0,2908467,12000,醒目留言,1,1640868449,120,0.7,#ECCF75,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#EAB400,#EEBE5C,#FFF1C5,#E2B52B,11365,other,
4067.77,20:42:30,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/bc288c6f16a1fb61636fc134c338f7aa4100a401.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#969696,0,#00D1F1,0,淹没的张死鱼,4,89535095,1640868149,0,79FF23B6,60,1640868149,1000,30,,#A3F6FF,小蕾 点一首于贞的《她和她和她》！！,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908466,12000,醒目留言,1,1640868209,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
4121.43,20:43:24,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/2616ca1729abcd97c0a2e76776dae1602f4c25cf.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#969696,0,#00D1F1,0,山秋恨水,3,455665759,1640868203,0,B2DEA840,60,1640868203,1000,30,,#A3F6FF,为什么要在期末复习周遇到蕾美女主be（我哭！,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,21,蕾丝,,777536,1,0,2908483,12000,醒目留言,1,1640868263,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
4125.68,20:43:28,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/2a4402cd07f83a5cb5c10dc60475052b975121af.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#969696,0,#00D1F1,0,蕾丝斗地主不许输了,10,10814529,1640868208,0,907450CA,120,1640868208,1000,50,,#A3F6FF,点一首 把我最爱的文字读给你听 老蕾好帅！,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908477,12000,醒目留言,1,1640868328,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
4125.68,20:43:28,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/caa892372d9a4036a72efe2dc4abdf953ac68d67.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#61c05a,0,#00D1F1,0,一碗凉皮,20,21192137,1640868208,0,8A28ECD9,120,1640868208,1000,50,,#A3F6FF,啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵啵＾3＾,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,24,蕾丝,,777536,1,0,2908491,12000,醒目留言,1,1640868328,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
4171.33,20:44:14,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/a7fa83b8b70c1c387a4da6d66957ec30976d423c.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#5896de,0,#00D1F1,0,野生林登万型海豹,22,4070046,1640868253,0,A349153B,120,1640868253,1000,50,,#A3F6FF,中了你的消费陷阱了555555555,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,21,蕾丝,,777536,1,0,2908501,12000,醒目留言,1,1640868373,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
4254.48,20:45:37,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/93844987d2dce9723862c2ff08ec2336bd918851.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#969696,0,#00D1F1,0,今天更要好好学习,2,359996380,1640868336,0,92286594,120,1640868336,1000,50,,#A3F6FF,要听 taylor swift 的 i think he knows,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908529,12000,醒目留言,1,1640868456,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
4357.41,20:47:20,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/e4c8a5bcba296a65b0a1903ea297cdb6cd006fe3.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#969696,0,#00D1F1,0,Leibanna_,3,345734217,1640868439,0,3E59E86F,120,1640868439,1000,50,,#A3F6FF,崽崽！！！好漂亮！！！！！！！！！怎么会这么漂亮呀！！！！漂亮宝贝！！！！！！,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908555,12000,醒目留言,1,1640868559,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
4359.54,20:47:22,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/9f359864327d2b11c243c5076599268523d1c53b.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#969696,0,#00D1F1,0,然然就吃鱼,3,67792124,1640868441,0,51BFD585,300,1640868441,1000,100,,#72110E,蕾蕾有没有玩过光遇啊  真的感觉是一个特别有意义的游戏 以后会不会玩光遇呢,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,21,蕾丝,,777536,1,0,2908560,12000,醒目留言,1,1640868741,120,0.7,#ECCF75,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#EAB400,#EEBE5C,#FFF1C5,#E2B52B,11365,other,
4488.94,20:49:31,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/5bf493e917c8ab383193f919966b33b29a169e69.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#61c05a,0,#00D1F1,0,刘彻和他小舅子,20,8815526,1640868571,0,1412C3FA,120,1640868571,1000,50,,#A3F6FF,漂亮老蕾,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,21,蕾丝,,777536,1,0,2908608,12000,醒目留言,1,1640868691,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
4498.43,20:49:41,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/fdaf119b5631cded101cd290114e49c10d9ee028.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#969696,0,#00D1F1,0,丨射落月当空丨,6,7039151,1640868580,0,9E9957DF,60,1640868580,1000,30,,#A3F6FF,有没有公会冲啊，怕公会最后一分钟砸几百万……,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908591,12000,醒目留言,1,1640868640,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
4833.47,20:55:16,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/5f3cac492d6cf8fd747b560c5b0560c9449bf2e1.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#61c05a,0,#00D1F1,ice-dust,啾啾啾啾啾_啪叽,20,4538594,1640868915,0,2E02465,59,1640868915,1000,30,,#A3F6FF,全班都炸了,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,22,蕾丝,,777536,1,0,2908761,12000,醒目留言,1,1640868975,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
4942.72,20:57:05,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/1b8c8e5ee79cdf1b9506c24277cc9a9457e158f6.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,0,0,0,#61c05a,0,#00D1F1,0,大风吹来小星星,12,282542381,1640869024,0,CA52AD52,60,1640869024,1000,30,,#A3F6FF,点首akb的Beginner，送给直播间的云雀与时光宝贝~,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,23,蕾丝,,777536,1,0,2908782,12000,醒目留言,1,1640869084,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
5269.94,21:02:32,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/b11634748acb0e8a6a97d49ed487a62dcd703f7b.jpg,,0,1,0,0,#969696,0,#666666,0,仁安安,5,472401223,1640869352,0,878D7638,120,1640869352,1000,50,,#A3F6FF,两天不见，都开始爆点记遗产机了嘛，进步很快啊老蕾,11365,LexBurner,0,0,1,#be6686,12478086,12478086,12478086,14,蕾丝,,777536,1,0,2908869,12000,醒目留言,1,1640869472,56,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
5490.24,21:06:13,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/ae496ac56271713403b5cf85d96e79f3692f34b8.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#61c05a,0,#00D1F1,title-543-1,溏心胖大海,12,2135329,1640869572,0,E42B9DFC,120,1640869572,1000,50,,#A3F6FF,天惹，刚下班就看到开了摄像头，主播帅的来,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,24,蕾丝,,777536,1,0,2908944,12000,醒目留言,1,1640869692,120,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
5647.25,21:08:50,2021.12.30,SUPER_CHAT_MESSAGE,http://i2.hdslb.com/bfs/face/b4c41af282bf1f19751486712ef96d735aa1675f.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#61c05a,0,#00D1F1,0,太李谱啦,12,316722107,1640869729,0,5707965A,59,1640869729,1000,30,,#A3F6FF,小蕾漏了一个舰长呜呜呜呜呜呜呜,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,21,蕾丝,,777536,1,0,2909006,12000,醒目留言,1,1640869789,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
5971.1,21:14:13,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/612be0d8e640de6e6341363ef7548446e860d471.jpg,http://i0.hdslb.com/bfs/live/78e8a800e97403f1137c0c1b5029648c390be390.png,3,1,0,0,#969696,0,#00D1F1,0,绒兔奶糖,9,8078791,1640870052,0,AD52D099,60,1640870052,1000,30,,#A3F6FF,救命我id被吞的只能看见兔奶糖三个字了，刚刚看了半天我自己都找不着我在哪哈哈哈哈,11365,LexBurner,3,0,1,#1a544b,6809855,5414290,1725515,23,蕾丝,,777536,1,0,2909096,12000,醒目留言,1,1640870112,120,0.7,#7497CD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#3171D2,#405D85,#EDF5FF,#2A60B2,11365,other,
6062.24,21:15:45,2021.12.30,SUPER_CHAT_MESSAGE,http://i1.hdslb.com/bfs/face/b11634748acb0e8a6a97d49ed487a62dcd703f7b.jpg,,0,1,0,0,#969696,0,#666666,0,仁安安,5,472401223,1640870144,0,5BA5E45E,120,1640870144,1000,50,,#A3F6FF,换台修断节奏是对的，但没想到最后居然放血，真的残忍,11365,LexBurner,0,0,1,#be6686,12478086,12478086,12478086,14,蕾丝,,777536,1,0,2909138,12000,醒目留言,1,1640870264,56,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
6288.94,21:19:31,2021.12.30,SUPER_CHAT_MESSAGE,http://i0.hdslb.com/bfs/face/36bf15219d8b799b1750587d3bde48a8b9757482.jpg,http://i0.hdslb.com/bfs/live/9b3cfee134611c61b71e38776c58ad67b253c40a.png,2,0,0,0,#5896de,0,#E17AFF,0,佑佑yoyo_,22,35541354,1640870370,0,3195AD26,120,1640870370,1000,50,,#A3F6FF,崽崽开开抽奖？,11365,LexBurner,2,0,1,#6154c,16771156,6850801,398668,28,蕾丝,,777536,1,0,2909222,12000,醒目留言,1,1640870490,128,0.7,#7DA4BD,https://i0.hdslb.com/bfs/live/a712efa5c6ebc67bafbe8352d3e74b820a00c13e.png,,#4EA4C5,#29718B,#DBFFFD,#427D9E,11365,other,
